date,precision,category,title_en,title_es,summary_en,summary_es,source_url,link_en,link_es
2026-06-12,day,correction,Correction: EOIR delisted 3 adjudication centers (74 locations); state court listings fixed,Corrección: EOIR retiró 3 centros de adjudicación (74 sedes); listados estatales corregidos,"EOIR's hearing-access page now lists 74 court locations (the Falls Church, Richmond and Fort Worth adjudication centers were delisted). We also fixed state pages against the live list: Georgia was missing both Atlanta courts, Texas was missing El Paso SPC, Pennsylvania showed a nonexistent Pittsburgh court, and Alaska showed a nonexistent Anchorage court. Per EOIR's administrative control list, the Boise, Helena and Anchorage DHS offices are assigned to Portland, OR, and West Virginia to Philadelphia, PA.","La página de acceso a audiencias de EOIR ahora lista 74 sedes (los centros de adjudicación de Falls Church, Richmond y Fort Worth fueron retirados). También corregimos páginas estatales contra la lista vigente: a Georgia le faltaban las dos cortes de Atlanta, a Texas le faltaba El Paso SPC, Pennsylvania mostraba una corte inexistente en Pittsburgh y Alaska una corte inexistente en Anchorage. Según la lista de control administrativo de EOIR, las oficinas de DHS de Boise, Helena y Anchorage corresponden a Portland, OR, y West Virginia a Philadelphia, PA.",https://www.justice.gov/eoir/find-immigration-court-and-access-internet-based-hearings,/procedures/immigration-court-by-state/,/es/tramites/corte-inmigracion-por-estado/
2026-06-12,day,correction,Correction: EOIR court count and in-absentia fee updated on 104 court pages,Corrección: conteo de cortes EOIR y tarifa por ausencia actualizados en 104 páginas,"Our immigration-court state pages said EOIR operates 71 courts with 700+ judges; EOIR's own hearing-access list covers 77 court locations, and the judge count was unsourced. The same pages garbled the H.R.1 in-absentia arrest fee: it is $5,130 after the 2026 inflation adjustment (originally $5,000), and proposed rule 2026-10082 (May 20, 2026) would raise it to $18,000 but is not in effect.","Nuestras páginas de cortes por estado decían que EOIR opera 71 cortes con más de 700 jueces; la lista oficial de acceso a audiencias de EOIR cubre 77 sedes, y el número de jueces no tenía fuente. Las mismas páginas confundían la tarifa de H.R.1 por arresto tras orden en ausencia: es $5,130 tras el ajuste por inflación de 2026 (originalmente $5,000), y la regla propuesta 2026-10082 (20 de mayo de 2026) la subiría a $18,000, pero no está vigente.",https://www.federalregister.gov/documents/2026/05/20/2026-10082/increasing-the-fee-for-certain-aliens-ordered-removed-in-absentia-as-established-by-the-hr-1,/procedures/immigration-court-by-state/,/es/tramites/corte-inmigracion-por-estado/
2026-06-12,day,correction,Correction: 7 immigration-court addresses fixed on our by-state pages,Corrección: 7 direcciones de cortes de inmigración corregidas en nuestras páginas por estado,"Seven court listings (LaSalle and Oakdale LA, Kansas City MO, Otero NM, Guaynabo PR, San Antonio TX, Los Angeles-West CA) showed EOIR headquarters' Falls Church, VA address as the court city. Each was re-verified against its justice.gov page and corrected, in both languages.","Siete cortes (LaSalle y Oakdale LA, Kansas City MO, Otero NM, Guaynabo PR, San Antonio TX, Los Ángeles-West CA) mostraban la dirección de la sede de EOIR en Falls Church, VA como ciudad de la corte. Cada una se verificó contra su página de justice.gov y se corrigió, en ambos idiomas.",https://www.justice.gov/eoir/eoir-immigration-court-listing,/procedures/immigration-court-by-state/,/es/tramites/corte-inmigracion-por-estado/
2026-06-03,day,education,Federal court strikes down Nebraska in-state tuition for undocumented students,Un tribunal federal anula la matrícula estatal de Nebraska para estudiantes indocumentados,"On June 3, 2026, the U.S. District Court for the District of Nebraska struck down LB 239 (2006) as preempted by federal law (8 U.S.C. § 1623) and barred its enforcement, ending in-state tuition for undocumented students immediately; the same ruling revoked their Nebraska Opportunity Grant and ACE Scholarship eligibility. Nebraska joins Texas, Kentucky, and Oklahoma; 19 states plus DC still offer in-state access.","El 3 de junio de 2026, el Tribunal de Distrito de EE. UU. para el Distrito de Nebraska anuló la LB 239 (2006) por estar desplazada por la ley federal (8 U.S.C. § 1623) y prohibió su aplicación, terminando de inmediato la matrícula estatal para estudiantes indocumentados; la misma sentencia revocó su elegibilidad para la Nebraska Opportunity Grant y la beca ACE. Nebraska se suma a Texas, Kentucky y Oklahoma; 19 estados más DC aún ofrecen acceso estatal.",https://nebraskapublicmedia.org/en/news/news-articles/federal-judge-strikes-down-decades-old-nebraska-law-allowing-undocumented-students-to-access-in-state-tuition/,/procedures/dreamer-scholarships-by-state/nebraska/,/es/tramites/becas-dreamer-por-estado/nebraska/
2026-05-28,day,tps,"Lebanon TPS automatically extended through November 27, 2026",TPS de Líbano extendido automáticamente hasta el 27 de noviembre de 2026,"The TPS designation for Lebanon was automatically extended six months, from May 28 through November 27, 2026 (91 FR 32069).","La designación de TPS para Líbano se extendió automáticamente seis meses, del 28 de mayo al 27 de noviembre de 2026 (91 FR 32069).",https://www.uscis.gov/humanitarian/temporary-protected-status/temporary-protected-status-designated-country-lebanon,/procedures/tps-by-country/,/es/tramites/tps-por-pais/
2026-05-18,day,enforcement,Federal court largely halts ICE arrests at New York City immigration courts,Corte federal frena en gran medida los arrestos de ICE en las cortes de inmigración de Nueva York,"In African Communities Together v. Lyons, a district court stay issued May 18, 2026 largely prohibits ICE civil enforcement in or near 26 Federal Plaza, 201 Varick St, and 290 Broadway — after the government admitted in March 2026 that its 2025 memo never authorized immigration-court arrests. Other cities are not covered by the stay.","En African Communities Together v. Lyons, una suspensión judicial del 18 de mayo de 2026 prohíbe en gran medida el control migratorio civil de ICE dentro y cerca de 26 Federal Plaza, 201 Varick St y 290 Broadway — después de que el gobierno admitiera en marzo de 2026 que su memorando de 2025 nunca autorizó arrestos en cortes de inmigración. Otras ciudades no están cubiertas por la suspensión.",https://www.nyclu.org/press-release/after-ice-admitted-having-no-justification-for-arrests-at-immigration-courthouses-district-court-grants-stay-prohibiting-ice-from-conducting-courthouse-arrests,/know-your-rights/ice-at-courthouses/,/es/conoce-tus-derechos/ice-en-las-cortes/
2026-04-06,day,fees,Colombia changed passport fees at its US consulates,Colombia cambió las tarifas de pasaporte en sus consulados en EE. UU.,"New fee schedule for Colombian passports issued at consulates in the United States took effect April 6, 2026 — ordinary booklet US$86, executive US$175, minors' processing differs.","El nuevo tarifario para pasaportes colombianos emitidos en consulados de Estados Unidos rige desde el 6 de abril de 2026 — libreta ordinaria US$86, ejecutiva US$175, con trámite distinto para menores.",https://www.cancilleria.gov.co/tramites_servicios/pasaportes,/consulates/procedures-by-country/colombia/passport-renewal/,/es/consulados/tramites-por-pais/colombia/renovar-pasaporte/
2026-03-30,day,visas,US Embassy in Caracas formally reopened — visas still processed through Bogotá,La Embajada de EE. UU. en Caracas reabrió formalmente — las visas siguen procesándose por Bogotá,"After nearly seven years closed, the embassy resumed operations on March 30, 2026. The consular section is still being rebuilt: Venezuelan visa cases continue through the Venezuela Affairs Unit in Bogotá until limited interviews restart in Caracas.","Tras casi siete años cerrada, la embajada retomó operaciones el 30 de marzo de 2026. La sección consular sigue en reconstrucción: los casos de visa venezolanos continúan por la Unidad de Asuntos de Venezuela en Bogotá hasta que se retomen entrevistas limitadas en Caracas.",https://www.state.gov/releases/office-of-the-spokesperson/2026/03/resumption-of-operations-at-u-s-embassy-caracas,/us-visa-wait-times/venezuela/,/es/tiempos-espera-visa-us/venezuela/
2026-03-25,day,enforcement,Government admits its 2025 memo never authorized immigration-court arrests,El gobierno admite que su memorando de 2025 nunca autorizó arrestos en cortes de inmigración,"In the New York courthouse-arrest litigation, DOJ conceded in March 2026 that the 2025 memorandum cited as authority for arresting people at immigration-court hearings does not and never has authorized those arrests — the admission that led to the May 18, 2026 stay.","En el litigio de arrestos en cortes de Nueva York, el Departamento de Justicia reconoció en marzo de 2026 que el memorando de 2025 citado como autoridad para arrestar a personas en audiencias de inmigración no autoriza ni nunca ha autorizado esos arrestos — la admisión que llevó a la suspensión del 18 de mayo de 2026.",https://www.npr.org/2026/03/26/nx-s1-5762691/doj-admits-ice-courthouse-arrests-relied-on-erroneous-information,/know-your-rights/ice-at-courthouses/,/es/conoce-tus-derechos/ice-en-las-cortes/
2026-03-01,day,expat,"Georgia raised its property-residence threshold to US$150,000","Georgia subió el umbral de residencia por propiedad a US$150,000","The republic of Georgia raised the minimum property value for its short-term residence permit from US$100,000 to US$150,000, effective March 1, 2026.","La república de Georgia subió el valor mínimo de propiedad para su permiso de residencia de corto plazo de US$100,000 a US$150,000, vigente desde el 1 de marzo de 2026.",https://sda.gov.ge/en/products/migration-residence-permits/,/expat/georgia-temporary-residency-no-visa/,/es/expatriacion/georgia-residencia-temporal-sin-visa/
2026-03-01,day,business,SBA closed its loan programs to every non-citizen owner - green-card holders included,SBA cerro sus programas de prestamos a todo dueno no ciudadano - incluidos los residentes permanentes,"SBA now requires a business to be owned 100% by U.S. citizens or U.S. nationals: 7(a) and 504 from March 1, 2026 (SOP 50 10 8) and microloans from April 1, 2026 (SOP 52 00 B). SBA's Ineligible Person list names undocumented owners but also lawful permanent residents, asylees, refugees, DACA recipients and visa holders. Free SCORE/SBDC/WBC counseling is unaffected, and SBA disaster loans still admit qualified aliens under SOP 50 30 9 - so an LPR is barred from a 7(a) loan yet still eligible for a disaster loan. GAO found on July 1, 2026 (B-338157) that SBA skipped Congressional Review Act submission, but the notices remain in effect.","SBA ahora exige que el negocio sea propiedad 100% de ciudadanos o nacionales de EE. UU.: 7(a) y 504 desde el 1 de marzo de 2026 (SOP 50 10 8) y microcreditos desde el 1 de abril de 2026 (SOP 52 00 B). La lista de Personas No Elegibles incluye a dueños indocumentados pero tambien a residentes permanentes, asilados, refugiados, beneficiarios de DACA y portadores de visa. La consejeria gratuita de SCORE/SBDC/WBC no cambia, y los prestamos por desastre siguen admitiendo a extranjeros calificados bajo el SOP 50 30 9. La GAO determino el 1 de julio de 2026 (B-338157) que SBA omitio el tramite ante el Congreso, pero los avisos siguen vigentes.",https://www.sba.gov/article/2026/03/09/sba-bans-foreign-nationals-accessing-sba-backed-loans,/business/sba-district-offices-by-state/,/es/negocios/oficinas-distrito-sba-por-estado/
2026-02-19,day,expat,Colombia's 2026 minimum wage raised visa income floors ~23%,El salario mínimo 2026 de Colombia subió los pisos de ingreso para visas ~23%,"Colombia's visa income requirements are pegged to the minimum wage (SMMLV), set at COP 1,750,905 for 2026 by transitional decree: the M pensioner visa floor is now ≈US$1,467/month and the rentista floor ≈US$4,889/month. The decree is under Consejo de Estado review and could move again.","Los requisitos de ingreso para visas colombianas están atados al salario mínimo (SMMLV), fijado en COP 1,750,905 para 2026 por decreto transitorio: el piso de la visa M de pensionado queda en ≈US$1,467/mes y el de rentista en ≈US$4,889/mes. El decreto está bajo revisión del Consejo de Estado y podría cambiar.",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20No.%200159%20DEL%2019%20DE%20FEBRERO%20DE%202026.pdf,/expat/colombia/,/es/expatriacion/colombia/
2026-02-10,day,fees,"Colombia reset its immigration fees — foreigner ID card now COP 294,000","Colombia actualizó sus tarifas migratorias — la cédula de extranjería cuesta COP 294,000","Migración Colombia's annual fee resolution (Resolución 0599/2026) set the cédula de extranjería at COP 294,000 (≈US$82), effective February 10, 2026. These fees re-index every February.","La resolución anual de tarifas de Migración Colombia (Resolución 0599/2026) fijó la cédula de extranjería en COP 294,000 (≈US$82), vigente desde el 10 de febrero de 2026. Estas tarifas se reajustan cada febrero.",https://www.migracioncolombia.gov.co/noticias/atencion-migracion-colombia-actualiza-tarifas-para-2026,/expat/colombia/m-11-rentista-visa/,/es/expatriacion/colombia/visa-m11-rentista/
2026-01-26,day,enforcement,"Texas TDLR begins requiring proof of lawful presence for occupational licenses (agency rule effective May 1, 2026)",El TDLR de Texas empieza a exigir prueba de presencia legal para licencias ocupacionales (regla en vigor el 1 de mayo de 2026),"Effective Jan. 26, 2026, the Texas Department of Licensing and Regulation requires certain applicants for an initial license or a renewal to submit documentation establishing lawful presence in the United States, citing 8 U.S.C. § 1621; the agency's rule took effect May 1, 2026. Applications remain pending until the documentation is submitted. Texas has never enacted a § 1621(d) opt-out, so this enforces the existing federal default rather than changing the state's classification. State officials told the Texas Tribune (Mar. 24, 2026) that DACA recipients will not qualify.","Desde el 26 de enero de 2026, el Departamento de Licencias y Regulación de Texas (TDLR) exige a ciertos solicitantes de una licencia inicial o una renovación presentar documentación que establezca presencia legal en Estados Unidos, citando la 8 U.S.C. § 1621; la regla de la agencia entró en vigor el 1 de mayo de 2026. Las solicitudes quedan pendientes hasta que se presente la documentación. Texas nunca aprobó una exención bajo el § 1621(d), así que esto aplica el régimen federal existente en lugar de cambiar la clasificación del estado. Funcionarios estatales dijeron al Texas Tribune (24 de marzo de 2026) que los beneficiarios de DACA no calificarán.",https://www.tdlr.texas.gov/news/2026/01/26/lawful-presence-documentation-requirement/,/datasets/professional-licenses-regardless-of-status-by-state/,/es/datos/licencias-profesionales-sin-importar-estatus-por-estado/
2026-01-21,day,visas,"B1/B2 visa bond of up to $15,000 for Cuban and Venezuelan nationals","Fianza de hasta $15,000 para visas B1/B2 de cubanos y venezolanos","Per US embassy guidance effective January 21, 2026, nationals of Cuba and Venezuela found otherwise eligible for a B1/B2 visitor visa may be required to post a bond of up to $15,000 before issuance, wherever they apply.","Según la guía de las embajadas de EE. UU. vigente desde el 21 de enero de 2026, a los nacionales de Cuba y Venezuela elegibles para una visa de visitante B1/B2 se les puede exigir una fianza de hasta $15,000 antes de la emisión, donde sea que soliciten.",https://cu.usembassy.gov/visas/,/us-visa-wait-times/cuba/,/es/tiempos-espera-visa-us/cuba/
2026-01-01,day,expat,"Ecuador's 2026 basic salary pushed retiree-visa income floor to $1,446/month","El salario básico 2026 de Ecuador subió el piso de ingreso de la visa de jubilado a $1,446/mes","Ecuador's pensioner and rentista visa floors are 3× the unified basic salary (SBU). With SBU 2026 set at $482, the floor rose to $1,446/month plus $250 per dependent.","Los pisos de las visas de jubilado y rentista de Ecuador son 3× el Salario Básico Unificado (SBU). Con el SBU 2026 fijado en $482, el piso subió a $1,446/mes más $250 por dependiente.",https://www.gob.ec/mremh/tramites/concesion-visa-residencia-temporal-jubilado,/expat/ecuador-pensionista-visa-retirement/,/es/expatriacion/ecuador-visa-pensionista/
2026-01-01,day,fees,1% federal excise tax on cash-funded remittances takes effect,Entra en vigor el impuesto federal del 1% a remesas pagadas en efectivo,"IRC §4475 (enacted in the 2025 budget law) imposes a 1% excise tax on remittance transfers funded with cash, money orders, or cashier's checks sent abroad on or after January 1, 2026. Transfers funded from a US bank account or a US-issued debit/credit card are exempt.","El IRC §4475 (promulgado en la ley presupuestaria de 2025) impone un impuesto del 1% a las remesas pagadas con efectivo, giros postales o cheques de caja enviadas al exterior a partir del 1 de enero de 2026. Las transferencias pagadas desde cuenta bancaria estadounidense o con tarjeta de débito/crédito emitida en EE. UU. están exentas.",https://www.irs.gov/newsroom/treasury-irs-issue-proposed-regulations-on-the-new-remittance-transfer-tax-established-under-the-one-big-beautiful-bill,/banking/remittances/,/es/banca/remesas/
2025-09-01,month,expat,"Philippines restructured the SRRV retirement visa — age floor now 40, categories consolidated","Filipinas reestructuró la visa de retiro SRRV — edad mínima ahora 40, categorías consolidadas","The Philippine Retirement Authority abolished the SRRV Smile and Human Touch categories for new applicants and set the age floor at 40. Deposits now run $15,000-$50,000 depending on age and pension status.","La Autoridad de Retiro de Filipinas eliminó las categorías SRRV Smile y Human Touch para nuevos solicitantes y fijó la edad mínima en 40 años. Los depósitos van de $15,000 a $50,000 según edad y pensión.",https://pra.gov.ph/SRRVisa,/expat/philippines-srrv-retirement-residency/,/es/expatriacion/filipinas-srrv-residencia/
2025-07-04,day,fees,"HR-1 immigration fees in force: TPS application $510, work permits no longer fee-waivable","Tarifas migratorias de la ley HR-1 en vigor: solicitud de TPS $510, permisos de trabajo ya no son exonerables",The 2025 budget law (HR-1) raised the TPS application (Form I-821) to $510 and added non-waivable employment-authorization fees of $560 (initial) and $280 (renewal) that stack on top. These amounts adjust for inflation each January.,La ley presupuestaria de 2025 (HR-1) subió la solicitud de TPS (Formulario I-821) a $510 y añadió tarifas no exonerables del permiso de trabajo de $560 (inicial) y $280 (renovación) que se suman. Estos montos se ajustan por inflación cada enero.,https://www.uscis.gov/humanitarian/temporary-protected-status,/procedures/tps-by-country/,/es/tramites/tps-por-pais/
2025-07-04,day,fees,Child Tax Credit now requires the TAXPAYER to have an SSN (from 2025 returns),El Crédito Tributario por Hijos ahora exige que el CONTRIBUYENTE tenga SSN (desde las declaraciones de 2025),"The 2025 tax law (P.L. 119-21) raised the CTC to $2,200 per child and added a second SSN requirement: beginning with 2025 returns, the taxpayer claiming the credit must have an SSN (at least one spouse on a joint return). Two ITIN-only parents can no longer claim the CTC even for a US-citizen child — the $500 Credit for Other Dependents applies instead.","La ley fiscal de 2025 (P.L. 119-21) subió el CTC a $2,200 por hijo y añadió un segundo requisito de SSN: desde las declaraciones de 2025, el contribuyente que reclama el crédito debe tener SSN (al menos un cónyuge en declaración conjunta). Dos padres que solo tienen ITIN ya no pueden reclamar el CTC ni siquiera por un hijo ciudadano — en su lugar aplica el Crédito por Otros Dependientes de $500.",https://www.irs.gov/credits-deductions/individuals/child-tax-credit,/taxes/itin/tax-credits-eligible-with-itin/,/es/impuestos/itin/creditos-fiscales-elegibles-con-itin/
2025-06-04,month,education,"Texas ended in-state tuition for undocumented students; Kentucky, Oklahoma and Nebraska followed","Texas terminó la matrícula estatal para estudiantes indocumentados; Kentucky, Oklahoma y Nebraska siguieron","Federal litigation ended Texas's two-decade-old in-state tuition access for undocumented students in June 2025, with similar outcomes in Kentucky, Oklahoma and Nebraska during 2025-26. As of mid-2026, 19 states plus DC still offer access.","Un litigio federal terminó en junio de 2025 con el acceso a matrícula estatal para estudiantes indocumentados en Texas, vigente por dos décadas, con resultados similares en Kentucky, Oklahoma y Nebraska durante 2025-26. A mediados de 2026, 19 estados más DC aún ofrecen acceso.",https://www.justice.gov/opa/pr/justice-department-texas-reach-agreement-end-state-tuition-illegal-aliens,/procedures/dreamer-scholarships-by-state/,/es/tramites/becas-dreamer-por-estado/
2025-01-05,day,benefits,WEP repealed — foreign pensions no longer reduce US Social Security benefits,Derogada la WEP — las pensiones extranjeras ya no reducen los beneficios del Seguro Social,The Social Security Fairness Act repealed the Windfall Elimination Provision (WEP) and Government Pension Offset (GPO). A pension from your home country no longer shrinks the US Social Security benefit you earned on your US work record.,La Ley de Equidad del Seguro Social derogó la Provisión de Eliminación de Ventaja Imprevista (WEP) y la Compensación por Pensión del Gobierno (GPO). Una pensión de su país ya no reduce el beneficio del Seguro Social de EE. UU. que ganó con su historial laboral estadounidense.,https://www.ssa.gov/benefits/retirement/social-security-fairness-act.html,/taxes/social-security-totalization-by-country/,/es/impuestos/seguro-social-totalizacion-por-pais/
